time,06-navstatus [adim],05-course [deg],04-speed [knots],03-mslhr [m],02-ellihr [m],01-lonhr [deg],00-lathr [deg]
2025-09-26 00:01:56.000,0.0,0.0,0.04,-54.3998,62.7163,-5.439976013,36.128778433
2025-09-26 00:01:56.500,0.0,0.0,0.04,-54.3998,62.71,-5.439976067,36.128778476
2025-09-26 00:01:57.000,0.0,0.0,0.04,-54.3998,62.7038,-5.439976119,36.128778518
2025-09-26 00:01:57.500,0.0,0.0,0.039,-54.3998,62.6976,-5.43997617,36.128778559
2025-09-26 00:01:58.000,0.0,0.0,0.039,-54.3998,62.6913,-5.439976219,36.1287786
2025-09-26 00:01:58.500,0.0,0.0,0.039,-54.3998,62.6852,-5.439976268,36.128778639
2025-09-26 00:01:59.000,0.0,0.0,0.039,-54.3998,62.679,-5.439976314,36.128778678
2025-09-26 00:01:59.500,0.0,0.0,0.039,-54.3998,62.673,-5.43997636,36.128778715
2025-09-26 00:02:00.000,0.0,0.0,0.039,-54.3998,62.667,-5.439976403,36.128778752
2025-09-26 00:02:00.500,0.0,0.0,0.038,-54.3998,62.6611,-5.439976445,36.128778788
2025-09-26 00:02:01.000,0.0,0.0,0.038,-54.3998,62.6553,-5.439976486,36.128778823
2025-09-26 00:02:01.500,0.0,0.0,0.038,-54.3998,62.6496,-5.439976525,36.128778857
2025-09-26 00:02:02.000,0.0,0.0,0.038,-54.3998,62.644,-5.439976562,36.12877889
2025-09-26 00:02:02.500,0.0,0.0,0.038,-54.3998,62.6386,-5.439976597,36.128778922
2025-09-26 00:02:03.000,0.0,0.0,0.038,-54.3998,62.6333,-5.439976631,36.128778954
2025-09-26 00:02:03.500,0.0,0.0,0.038,-54.3998,62.6282,-5.439976663,36.128778984
2025-09-26 00:02:04.000,0.0,0.0,0.038,-54.3998,62.6232,-5.439976692,36.128779014
2025-09-26 00:02:04.500,0.0,0.0,0.037,-54.3998,62.6185,-5.43997672,36.128779043
2025-09-26 00:02:05.000,0.0,0.0,0.037,-54.3998,62.6138,-5.439976746,36.128779071
2025-09-26 00:02:05.500,0.0,0.0,0.037,-54.3998,62.6094,-5.43997677,36.128779098
2025-09-26 00:02:06.000,0.0,0.0,0.037,-54.3998,62.6052,-5.439976792,36.128779125
2025-09-26 00:02:06.500,0.0,0.0,0.037,-54.3998,62.6012,-5.439976812,36.12877915
2025-09-26 00:02:07.000,0.0,0.0,0.037,-54.3998,62.5973,-5.43997683,36.128779175
2025-09-26 00:02:07.500,0.0,0.0,0.037,-54.3998,62.5937,-5.439976846,36.128779199
2025-09-26 00:02:08.000,0.0,0.0,0.037,-54.3998,62.5903,-5.43997686,36.128779223
2025-09-26 00:02:08.500,0.0,0.0,0.036,-54.3998,62.5871,-5.439976872,36.128779245
2025-09-26 00:02:09.000,0.0,0.0,0.036,-54.3998,62.5841,-5.439976882,36.128779267
2025-09-26 00:02:09.500,0.0,0.0,0.036,-54.3998,62.5814,-5.439976889,36.128779288
2025-09-26 00:02:10.000,0.0,0.0,0.036,-54.3998,62.5788,-5.439976895,36.128779308
2025-09-26 00:02:10.500,0.0,0.0,0.036,-54.3998,62.5764,-5.439976898,36.128779328
2025-09-26 00:02:11.000,0.0,0.0,0.036,-54.3998,62.5743,-5.4399769,36.128779347
2025-09-26 00:02:11.500,0.0,0.0,0.035,-54.3998,62.5723,-5.439976899,36.128779365
2025-09-26 00:02:12.000,0.0,0.0,0.035,-54.3998,62.5706,-5.439976896,36.128779383
2025-09-26 00:02:12.500,0.0,0.0,0.035,-54.3998,62.569,-5.439976892,36.128779401
2025-09-26 00:02:13.000,0.0,0.0,0.035,-54.3998,62.5677,-5.439976885,36.128779418
2025-09-26 00:02:13.500,0.0,0.0,0.035,-54.3998,62.5665,-5.439976877,36.128779434
2025-09-26 00:02:14.000,0.0,0.0,0.035,-54.3998,62.5655,-5.439976866,36.12877945
2025-09-26 00:02:14.500,0.0,0.0,0.035,-54.3998,62.5646,-5.439976854,36.128779466
2025-09-26 00:02:15.000,0.0,0.0,0.034,-54.3998,62.564,-5.43997684,36.128779481
2025-09-26 00:02:15.500,0.0,0.0,0.034,-54.3998,62.5635,-5.439976825,36.128779496
2025-09-26 00:02:16.000,0.0,0.0,0.034,-54.3998,62.5631,-5.439976807,36.128779511
2025-09-26 00:02:16.500,0.0,0.0,0.034,-54.3998,62.5629,-5.439976788,36.128779525
2025-09-26 00:02:17.000,0.0,0.0,0.034,-54.3998,62.5629,-5.439976768,36.128779539
2025-09-26 00:02:17.500,0.0,0.0,0.034,-54.3998,62.5629,-5.439976745,36.128779554
2025-09-26 00:02:18.000,0.0,0.0,0.034,-54.3998,62.5631,-5.439976722,36.128779568
2025-09-26 00:02:18.500,0.0,0.0,0.034,-54.3998,62.5634,-5.439976697,36.128779582
2025-09-26 00:02:19.000,0.0,0.0,0.033,-54.3998,62.5639,-5.43997667,36.128779596
2025-09-26 00:02:19.500,0.0,0.0,0.033,-54.3998,62.5644,-5.439976642,36.12877961
2025-09-26 00:02:20.000,0.0,0.0,0.033,-54.3998,62.565,-5.439976614,36.128779625
2025-09-26 00:02:20.500,0.0,0.0,0.033,-54.3998,62.5658,-5.439976583,36.128779639
2025-09-26 00:02:21.000,0.0,0.0,0.033,-54.3998,62.5666,-5.439976552,36.128779654
2025-09-26 00:02:21.500,0.0,0.0,0.033,-54.3998,62.5674,-5.43997652,36.128779669
2025-09-26 00:02:22.000,0.0,0.0,0.033,-54.3998,62.5684,-5.439976487,36.128779684
2025-09-26 00:02:22.500,0.0,0.0,0.033,-54.3998,62.5694,-5.439976453,36.128779699
2025-09-26 00:02:23.000,0.0,0.0,0.033,-54.3998,62.5705,-5.439976418,36.128779715
2025-09-26 00:02:23.500,0.0,0.0,0.032,-54.3998,62.5716,-5.439976383,36.128779732
2025-09-26 00:02:24.000,0.0,0.0,0.032,-54.3998,62.5727,-5.439976347,36.128779748
2025-09-26 00:02:24.500,0.0,0.0,0.032,-54.3998,62.5739,-5.43997631,36.128779765
